Field,Image,Field1,Image2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Image10
https://www.fifaindex.com/player/237985/kevin-danso/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/237985.png,https://www.fifaindex.com/players/fifa20/?nationality=4,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/4.png,71,80,Kevin Danso,https://www.fifaindex.com/players/fifa20/?position=5,CB,22,https://www.fifaindex.com/team/17/southampton/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/17.png
https://www.fifaindex.com/player/237329/joseph-willock/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/237329.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,71,85,Joseph Willock,https://www.fifaindex.com/players/fifa20/?position=18,CAM,21,https://www.fifaindex.com/team/1/arsenal/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1.png
https://www.fifaindex.com/player/236316/yan-valery/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/236316.png,https://www.fifaindex.com/players/fifa20/?nationality=18,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/18.png,71,82,Yan Valery,https://www.fifaindex.com/players/fifa20/?position=2,RWB,21,https://www.fifaindex.com/team/17/southampton/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/17.png
https://www.fifaindex.com/player/236015/morgan-gibbs-white/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/236015.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,71,84,Morgan Gibbs-White,https://www.fifaindex.com/players/fifa20/?position=14,CM,20,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/110.png
https://www.fifaindex.com/player/227678/ezri-konsa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/227678.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,71,83,Ezri Konsa,https://www.fifaindex.com/players/fifa20/?position=5,CB,22,https://www.fifaindex.com/team/2/aston-villa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/2.png
https://www.fifaindex.com/player/211504/lewis-baker/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/211504.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,71,76,Lewis Baker,https://www.fifaindex.com/players/fifa20/?position=14,CM,25,https://www.fifaindex.com/team/5/chelsea/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/5.png
https://www.fifaindex.com/player/198904/grant-hanley/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/198904.png,https://www.fifaindex.com/players/fifa20/?nationality=42,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/42.png,71,71,Grant Hanley,https://www.fifaindex.com/players/fifa20/?position=5,CB,28,https://www.fifaindex.com/team/1792/norwich-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1792.png
https://www.fifaindex.com/player/193550/beram-kayal/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/193550.png,https://www.fifaindex.com/players/fifa20/?nationality=26,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/26.png,71,71,Beram Kayal,https://www.fifaindex.com/players/fifa20/?position=14,CM,32,https://www.fifaindex.com/team/1808/brighton-hove-albion/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1808.png
https://www.fifaindex.com/player/157804/scott-carson/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/157804.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,71,71,Scott Carson,https://www.fifaindex.com/players/fifa20/?position=0,GK,35,https://www.fifaindex.com/team/10/manchester-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/10.png
https://www.fifaindex.com/player/152567/alexander-tettey/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/152567.png,https://www.fifaindex.com/players/fifa20/?nationality=36,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/36.png,71,71,Alexander Tettey,https://www.fifaindex.com/players/fifa20/?position=10,CDM,34,https://www.fifaindex.com/team/1792/norwich-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1792.png
https://www.fifaindex.com/player/53739/lee-grant/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/53739.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,71,71,Lee Grant,https://www.fifaindex.com/players/fifa20/?position=0,GK,37,https://www.fifaindex.com/team/11/manchester-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/11.png
https://www.fifaindex.com/player/252042/jo%C3%A3o-pedro/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/252042.png,https://www.fifaindex.com/players/fifa20/?nationality=54,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/54.png,70,86,João Pedro,https://www.fifaindex.com/players/fifa20/?position=25,ST,18,https://www.fifaindex.com/team/1795/watford/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1795.png
https://www.fifaindex.com/player/236988/eddie-nketiah/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/236988.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,85,Eddie Nketiah,https://www.fifaindex.com/players/fifa20/?position=25,ST,21,https://www.fifaindex.com/team/1/arsenal/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1.png
https://www.fifaindex.com/player/231638/adalberto-pe%C3%B1aranda/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/231638.png,https://www.fifaindex.com/players/fifa20/?nationality=61,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/61.png,70,77,Adalberto Peñaranda,https://www.fifaindex.com/players/fifa20/?position=27,LW,23,https://www.fifaindex.com/team/1795/watford/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1795.png
https://www.fifaindex.com/player/231554/james-justin/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/231554.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,80,James Justin,https://www.fifaindex.com/players/fifa20/?position=3,RB,22,https://www.fifaindex.com/team/95/leicester-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/95.png
https://www.fifaindex.com/player/225539/dominic-solanke/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/225539.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,78,Dominic Solanke,https://www.fifaindex.com/players/fifa20/?position=25,ST,23,https://www.fifaindex.com/team/1943/afc-bournemouth/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1943.png
https://www.fifaindex.com/player/216003/bartosz-kapustka/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/216003.png,https://www.fifaindex.com/players/fifa20/?nationality=37,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/37.png,70,77,Bartosz Kapustka,https://www.fifaindex.com/players/fifa20/?position=16,LM,23,https://www.fifaindex.com/team/95/leicester-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/95.png
https://www.fifaindex.com/player/210635/kortney-hause/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/210635.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,76,Kortney Hause,https://www.fifaindex.com/players/fifa20/?position=5,CB,25,https://www.fifaindex.com/team/2/aston-villa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/2.png
https://www.fifaindex.com/player/199027/jack-robinson/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/199027.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,71,Jack Robinson,https://www.fifaindex.com/players/fifa20/?position=5,CB,27,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/192317/jed-steer/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/192317.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,72,Jed Steer,https://www.fifaindex.com/players/fifa20/?position=0,GK,28,https://www.fifaindex.com/team/2/aston-villa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/2.png
https://www.fifaindex.com/player/191005/ahmed-elmohamady/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/191005.png,https://www.fifaindex.com/players/fifa20/?nationality=111,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/111.png,70,70,Ahmed Elmohamady,https://www.fifaindex.com/players/fifa20/?position=3,RB,33,https://www.fifaindex.com/team/2/aston-villa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/2.png
https://www.fifaindex.com/player/186116/henri-lansbury/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/186116.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,70,Henri Lansbury,https://www.fifaindex.com/players/fifa20/?position=14,CM,29,https://www.fifaindex.com/team/2/aston-villa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/2.png
https://www.fifaindex.com/player/183256/henri-saivet/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/183256.png,https://www.fifaindex.com/players/fifa20/?nationality=136,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/136.png,70,70,Henri Saivet,https://www.fifaindex.com/players/fifa20/?position=18,CAM,29,https://www.fifaindex.com/team/13/newcastle-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/13.png
https://www.fifaindex.com/player/173735/neil-taylor/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/173735.png,https://www.fifaindex.com/players/fifa20/?nationality=50,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/50.png,70,70,Neil Taylor,https://www.fifaindex.com/players/fifa20/?position=7,LB,31,https://www.fifaindex.com/team/2/aston-villa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/2.png
https://www.fifaindex.com/player/163600/john-ruddy/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/163600.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,70,70,John Ruddy,https://www.fifaindex.com/players/fifa20/?position=0,GK,33,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/110.png
https://www.fifaindex.com/player/245037/eric-garc%C3%ADa/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/245037.png,https://www.fifaindex.com/players/fifa20/?nationality=45,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/45.png,69,85,Eric García,https://www.fifaindex.com/players/fifa20/?position=5,CB,19,https://www.fifaindex.com/team/10/manchester-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/10.png
https://www.fifaindex.com/player/236600/japhet-tanganga/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/236600.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,69,84,Japhet Tanganga,https://www.fifaindex.com/players/fifa20/?position=5,CB,21,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/18.png
https://www.fifaindex.com/player/236529/steven-alzate/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/236529.png,https://www.fifaindex.com/players/fifa20/?nationality=56,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/56.png,69,80,Steven Alzate,https://www.fifaindex.com/players/fifa20/?position=14,CM,22,https://www.fifaindex.com/team/1808/brighton-hove-albion/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1808.png
https://www.fifaindex.com/player/235450/domingos-quina/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/235450.png,https://www.fifaindex.com/players/fifa20/?nationality=38,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/38.png,69,84,Domingos Quina,https://www.fifaindex.com/players/fifa20/?position=18,CAM,20,https://www.fifaindex.com/team/1795/watford/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1795.png
﻿https://www.fifaindex.com/player/231413/michael-verrips/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/231413.png,https://www.fifaindex.com/players/fifa20/?nationality=34,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/34.png,69,76,Michael Verrips,https://www.fifaindex.com/players/fifa20/?position=0,GK,23,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/229091/bailey-peacock-farrell/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/229091.png,https://www.fifaindex.com/players/fifa20/?nationality=35,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/35.png,69,77,Bailey Peacock-Farrell,https://www.fifaindex.com/players/fifa20/?position=0,GK,23,https://www.fifaindex.com/team/1796/burnley/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1796.png
https://www.fifaindex.com/player/209532/daniel-bachmann/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/209532.png,https://www.fifaindex.com/players/fifa20/?nationality=4,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/4.png,69,75,Daniel Bachmann,https://www.fifaindex.com/players/fifa20/?position=0,GK,26,https://www.fifaindex.com/team/1795/watford/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1795.png
https://www.fifaindex.com/player/167931/rob-elliot/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/167931.png,https://www.fifaindex.com/players/fifa20/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,69,69,Rob Elliot,https://www.fifaindex.com/players/fifa20/?position=0,GK,34,https://www.fifaindex.com/team/13/newcastle-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/13.png
https://www.fifaindex.com/player/155533/leon-clarke/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/155533.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,69,69,Leon Clarke,https://www.fifaindex.com/players/fifa20/?position=25,ST,35,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/243828/matthew-longstaff/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/243828.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,68,84,Matthew Longstaff,https://www.fifaindex.com/players/fifa20/?position=14,CM,20,https://www.fifaindex.com/team/13/newcastle-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/13.png
https://www.fifaindex.com/player/240507/angel-gomes/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/240507.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,68,85,Angel Gomes,https://www.fifaindex.com/players/fifa20/?position=18,CAM,20,https://www.fifaindex.com/team/11/manchester-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/11.png
https://www.fifaindex.com/player/235156/jimmy-dunne/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/235156.png,https://www.fifaindex.com/players/fifa20/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,68,74,Jimmy Dunne,https://www.fifaindex.com/players/fifa20/?position=5,CB,22,https://www.fifaindex.com/team/1796/burnley/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1796.png
https://www.fifaindex.com/player/231512/lloyd-kelly/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/231512.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,68,82,Lloyd Kelly,https://www.fifaindex.com/players/fifa20/?position=7,LB,21,https://www.fifaindex.com/team/1943/afc-bournemouth/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1943.png
https://www.fifaindex.com/player/212210/richairo-%C5%BEivkovi%C4%87/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/212210.png,https://www.fifaindex.com/players/fifa20/?nationality=34,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/34.png,68,73,Richairo Živković,https://www.fifaindex.com/players/fifa20/?position=25,ST,24,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/204519/cuco-martina/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/204519.png,https://www.fifaindex.com/players/fifa20/?nationality=85,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/85.png,68,68,Cuco Martina,https://www.fifaindex.com/players/fifa20/?position=3,RB,30,https://www.fifaindex.com/team/7/everton/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/7.png
https://www.fifaindex.com/player/183465/jack-rodwell/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/183465.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,68,68,Jack Rodwell,https://www.fifaindex.com/players/fifa20/?position=5,CB,29,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/173533/david-button/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/173533.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,68,68,David Button,https://www.fifaindex.com/players/fifa20/?position=0,GK,31,https://www.fifaindex.com/team/1808/brighton-hove-albion/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1808.png
https://www.fifaindex.com/player/245226/gon%C3%A7alo-cardoso/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/245226.png,https://www.fifaindex.com/players/fifa20/?nationality=38,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/38.png,67,79,Gonçalo Cardoso,https://www.fifaindex.com/players/fifa20/?position=5,CB,19,https://www.fifaindex.com/team/19/west-ham-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/19.png
https://www.fifaindex.com/player/242265/michael-obafemi/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/242265.png,https://www.fifaindex.com/players/fifa20/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,67,81,Michael Obafemi,https://www.fifaindex.com/players/fifa20/?position=25,ST,20,https://www.fifaindex.com/team/17/southampton/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/17.png
https://www.fifaindex.com/player/241042/oliver-skipp/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/241042.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,67,84,Oliver Skipp,https://www.fifaindex.com/players/fifa20/?position=10,CDM,20,https://www.fifaindex.com/team/18/tottenham-hotspur/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/18.png
https://www.fifaindex.com/player/238062/beni-baningime/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/238062.png,https://www.fifaindex.com/players/fifa20/?nationality=110,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/110.png,67,77,Beni Baningime,https://www.fifaindex.com/players/fifa20/?position=10,CDM,22,https://www.fifaindex.com/team/7/everton/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/7.png
https://www.fifaindex.com/player/237286/aaron-connolly/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/237286.png,https://www.fifaindex.com/players/fifa20/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,67,79,Aaron Connolly,https://www.fifaindex.com/players/fifa20/?position=25,ST,20,https://www.fifaindex.com/team/1808/brighton-hove-albion/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1808.png
https://www.fifaindex.com/player/234249/sam-surridge/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/234249.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,67,76,Sam Surridge,https://www.fifaindex.com/players/fifa20/?position=25,ST,22,https://www.fifaindex.com/team/1943/afc-bournemouth/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1943.png
https://www.fifaindex.com/player/230882/jack-simpson/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/230882.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,67,76,Jack Simpson,https://www.fifaindex.com/players/fifa20/?position=5,CB,23,https://www.fifaindex.com/team/1943/afc-bournemouth/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1943.png
https://www.fifaindex.com/player/228768/xande-silva/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/228768.png,https://www.fifaindex.com/players/fifa20/?nationality=38,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/38.png,67,75,Xande Silva,https://www.fifaindex.com/players/fifa20/?position=12,RM,23,https://www.fifaindex.com/team/19/west-ham-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/19.png
https://www.fifaindex.com/player/200807/kieron-freeman/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/200807.png,https://www.fifaindex.com/players/fifa20/?nationality=50,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/50.png,67,67,Kieron Freeman,https://www.fifaindex.com/players/fifa20/?position=2,RWB,28,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/194150/simon-moore/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/194150.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,67,67,Simon Moore,https://www.fifaindex.com/players/fifa20/?position=0,GK,30,https://www.fifaindex.com/team/1794/sheffield-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1794.png
https://www.fifaindex.com/player/188836/jason-steele/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/188836.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,67,67,Jason Steele,https://www.fifaindex.com/players/fifa20/?position=0,GK,30,https://www.fifaindex.com/team/1808/brighton-hove-albion/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1808.png
https://www.fifaindex.com/player/186139/matty-james/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/186139.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,67,67,Matty James,https://www.fifaindex.com/players/fifa20/?position=14,CM,29,https://www.fifaindex.com/team/95/leicester-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/95.png
https://www.fifaindex.com/player/163201/michael-mcgovern/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/163201.png,https://www.fifaindex.com/players/fifa20/?nationality=35,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/35.png,67,67,Michael McGovern,https://www.fifaindex.com/players/fifa20/?position=0,GK,36,https://www.fifaindex.com/team/1792/norwich-city/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1792.png
https://www.fifaindex.com/player/253568/leonardo-campana/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/253568.png,https://www.fifaindex.com/players/fifa20/?nationality=57,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/57.png,66,76,Leonardo Campana,https://www.fifaindex.com/players/fifa20/?position=25,ST,20,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/110.png
https://www.fifaindex.com/player/245992/billy-gilmour/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/245992.png,https://www.fifaindex.com/players/fifa20/?nationality=42,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/42.png,66,86,Billy Gilmour,https://www.fifaindex.com/players/fifa20/?position=14,CM,19,https://www.fifaindex.com/team/5/chelsea/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/5.png
https://www.fifaindex.com/player/243657/james-garner/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/243657.png,https://www.fifaindex.com/players/fifa20/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,66,85,James Garner,https://www.fifaindex.com/players/fifa20/?position=10,CDM,19,https://www.fifaindex.com/team/11/manchester-united/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/11.png
https://www.fifaindex.com/player/242453/sepp-van-den-berg/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/242453.png,https://www.fifaindex.com/players/fifa20/?nationality=34,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/34.png,66,84,Sepp van den Berg,https://www.fifaindex.com/players/fifa20/?position=5,CB,18,https://www.fifaindex.com/team/9/liverpool/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/9.png
https://www.fifaindex.com/player/232284/mark-travers/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/players/5/232284.png,https://www.fifaindex.com/players/fifa20/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,66,78,Mark Travers,https://www.fifaindex.com/players/fifa20/?position=0,GK,21,https://www.fifaindex.com/team/1943/afc-bournemouth/fifa20/,https://fifastatic.fifaindex.com/FIFA20/images/crest/3/dark/1943.png
